ProductID,Product Name,Product Description,Cost Price,Selling Price,Eat Out Price,Popup Notes,Tax Percentage,Eat Out Tax Percentage,Category Name,Brand Name,Measurement Scheme,Unit Of Sale,Volume Of Sale,Unit Of Purchase, Volume Of Purchase,Barcode,Supplier,OrderCode,RRP,Product Type,Article Code,Tare Weight,Button Colour,Multiple Choice Note Name,Till Order,SKU,Sell On Till,Sell On Web, Is Variable Price, Is Tax Exempt Eligible, Is Excluded From Loyalty Points Gain, Additional Suppliers,Delete Product, Product Tags
9033441,Cucumber Mini Munch F1,Cucumber Mini Munch F1,2.01000,3.01000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559120244,Kings Seeds,12024A,3.35000,Standard,,,,,,,y,n,n,n,n,,n,
9033443,Kale Midnight Sun,Kale Midnight Sun,0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,10610A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033444,Kohl Rabi Korfu F1,Kohl Rabi Korfu F1,0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,12406A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033445,Beetroot Mixed,Beetroot Mixed,1.08000,1.62000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559105111,Kings Seeds,10511A,1.80000,Standard,,,,,,,y,n,n,n,n,,n,
9033446,Brokali Atlantis F1,Brokali Atlantis F1,1.38000,2.07000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559107139,Kings Seeds,10713A,2.30000,Standard,,,,,,,y,n,n,n,n,,n,
9033447,Broccoli Rudolph,Broccoli Rudolph,0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,10709A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033448,Brussels Sprout Marte F1,Brussels Sprout Marte F1,1.77000,2.65000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559108082,Kings Seeds,10808A,2.95000,Standard,,,,,,,y,n,n,n,n,,n,
9033450,Flower Sprout,Flower Sprout,1.50000,2.25000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559108273,Kings Seeds,10827A,2.50000,Standard,,,,,,,y,n,n,n,n,,n,
9033451,Cabbage Duncan F1,Cabbage Duncan F1,0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,10921A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033452,Calabrese Stemia F1,Calabrese Stemia F1,1.68000,2.52000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559110153,Kings Seeds,11015A,2.80000,Standard,,,,,,,y,n,n,n,n,,n,
9033453,Carrot Eskimo F1,Carrot Eskimo F1,1.05000,1.58000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559111334,Kings Seeds,11133A,1.75000,Standard,,,,,,,y,n,n,n,n,,n,
9033454,Carrot Early Market,Carrot Early Market,0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,11108A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033455,Cauliflower North Foreland,Cauliflower North Foreland F1,1.17000,1.76000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559112430,Kings Seeds,11243A,1.95000,Standard,,,,,,,y,n,n,n,n,,n,
9033456,Cauliflower Sunset F1,Cauliflower Sunset F1,0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,11233A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033457,Lettuce Leny,Lettuce Leny,0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,12673A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033458,Okra Pure Luck F1,Okra Pure Luck F1,0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,13102A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033459,Onion Tosca,Onion Tosca,0.68000,1.53000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559132353,Kings Seeds,13235A,1.70000,Standard,,,,,,,y,n,n,n,n,,n,
9033460,Onion Paris Silverskin,Onion Paris Silverskin,0.75000,1.13000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559132162,Kings Seeds,13216A,1.25000,Standard,,,,,,,y,n,n,n,n,,n,
9033462,French Bean Yard Long,Climbing French Bean Yard Long,1.08000,1.62000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559302268,Kings Seeds,30226A,1.80000,Standard,,,,,,,y,n,n,n,n,,n,
9033463,Pea Twinkle,Pea Twinkle,0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,30353A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033464,Pea Waverex,Pea Waverex (Petit Pois),0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,30335A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033465,Pea Bean,Pea Bean,0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,13501A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033466,Radish Mooli Accord,Radish Mooli Accord,0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,13726A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033467,Squash Little Gem Rolet,Squash Little Gem Rolet,0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,12349A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033468,Sweet Corn Mini Pop F1,Sweet Corn Mini Pop F1 SU,1.05000,1.58000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559147166,Kings Seeds,14716A,1.75000,Standard,,,,,,,y,n,n,n,n,,n,
9033469,Chilli Hungarian Wax,Chilli Hungarian Wax,0.87000,1.31000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559136115,Kings Seeds,13611A,1.45000,Standard,,,,,,,y,n,n,n,n,,n,
9033470,Chilli Basket of Fire,Chilli Basket of Fire,1.47000,2.21000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559136238,Kings Seeds,13623A,2.45000,Standard,,,,,,,y,n,n,n,n,,n,
9033471,Pepper Sweet Astor F1,Pepper Sweet Astor F1,0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,13631A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033472,Pepper Demetra F1,Pepper Demetra F1,0.00000,0.00000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,,Kings Seeds,13636A,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9033473,Turnip Golden Ball,Turnip Golden Ball,0.66000,0.99000,0.00000,,0.0000,,SEEDS VEGETABLE,KINGS SEEDS,,,,,,5027559149016,Kings Seeds,14901A,1.10000,Standard,,,,,,,y,n,n,n,n,,n,
9037719,Ant Bait Station x2,Doff Ant Killer Bait Station pack of 2,1.38750,2.20000,0.00000,,20.0000,20.0000,INSECTISCIDES,DOFF,,,,,,5013655001754,WRHS,605824,3.33000,Standard,,,,,40,,y,n,n,n,n,,n,
9037732,Ant Bait Station box of 12,Doff Ant Killer Bait Station 12 x 2,16.65000,25.62000,0.00000,,20.0000,20.0000,DECCO BULK,DOFF,,,,,,5013655101751,Decco,605824,,Standard,,,,,,,n,n,n,n,n,,n,
9037759,Orchid Drip Feed x2,Orchid Drip Feeder pack of 2,0.58250,0.95000,0.00000,,20.0000,20.0000,HOUSEPLANT FEEDS,DOFF,,,,,,5053249006024,WRHS,605824,1.40000,Standard,,,,,30,,y,n,n,n,n,,n,
9037766,Orchid Drip Feed box of 12,Orchid Drip Feeder 12 x 2 pack,9.32000,14.35000,0.00000,,20.0000,20.0000,DECCO BULK,DOFF,,,,,,,Decco,593400,,Standard,,,,,,,n,n,n,n,n,,n,
9037800,Doff Cleaning Fluid 1ltr x6,Doff Cleaning Fluid 1 litre box of 6,15.00000,23.10000,0.00000,,20.0000,20.0000,DECCO BULK,DOFF,,,,,,,Decco,650838,,Standard,,,,,,,n,n,n,n,n,,n,
9037818,Doff Cleaning Fluid 1 litre,Doff Outdoor Cleaning Fluid 1 litre,2.50000,3.85000,0.00000,,20.0000,20.0000,CLEANERS,DOFF,,,,,,5013655012217,WRHS,650838,6.16000,Standard,,,,,,,y,n,n,n,n,,n,
9037848,Doff Slug Gel 1 litre,Doff Slug Defence Gel organic 1 litre,1.52667,2.40000,0.00000,,20.0000,20.0000,SLUG & SNAIL CONTROL,DOFF,,,,,,5013655007602,WRHS,419374,3.66000,Standard,,,,,,,y,n,n,n,n,,n,
9037861,Doff Slug Gel 1 litre x12,Doff Slug Defence Gel organic 1 litre box of 12,18.32000,37.60000,0.00000,,20.0000,20.0000,DECCO BULK,DOFF,,,,,,5013655107609,Decco,D29300,,Standard,,,,,,,n,n,n,n,n,,n,
9040707,Non-WRHS Plant 10258.10,Non-WRHS Plant 10258.10,8.00000,10.00000,0.00000,,0.0000,0.0000,10258,WRHS Member,,,,,,N259.10,Kim Curtis,,0.00000,Standard,,,Dark Blue,,5,,y,n,n,n,n,,n,
9040881,WRHS Plant WP02.75,WRHS Plant WP02.75,1.83000,2.75000,0.00000,,20.0000,20.0000,WRHS PLANTS,WRHS,,,,,,WP02.75#WP2.75#P2.75#800000001084,WRHS,,0.00000,Standard,,,,,10,,y,n,n,n,n,,n,
9100527,RHS Gradeners Encyclopedia,RHS Gradeners Encyclopedia (used),0.00000,4.00000,0.00000,,0.0000,20.0000,EX BOOKS,,,,,,,9780751301472,WRHS,,,Standard,,,,,,,n,n,n,n,n,,n,
9100534,A to Z of Art,The A to Z of Art (used),0.00000,5.00000,0.00000,,20.0000,20.0000,EX BOOKS,,,,,,,9781858681627,,,,Standard,,,,,,,n,n,n,n,n,,n,
9120537,Voucher 10.00 Pound,Voucher 10.00 Pound,10.00000,10.00000,0.00000,,0.0000,0.0000,VOUCHERS,WRHS,,,,,,V10-00032,WRHS,,0.00000,Standard,,,Pink,,,,n,n,n,n,n,,n,
9120538,Voucher 10.00 Pound V10-00031,Voucher 10.00 Pound V10-00031,10.00000,10.00000,0.00000,,0.0000,0.0000,VOUCHERS,WRHS,,,,,,V10-00031,WRHS,,0.00000,Standard,,,Pink,,,,y,n,n,n,n,,n,
9120539,Voucher 10.00 Pound V10-00030,Voucher 10.00 Pound V10-00030,10.00000,10.00000,0.00000,,0.0000,0.0000,VOUCHERS,WRHS,,,,,,V10-00030,WRHS,,0.00000,Standard,,,Pink,,,,y,n,n,n,n,,n,
9120540,Voucher 10.00 Pound V10-00029,Voucher 10.00 Pound V10-00029,10.00000,10.00000,0.00000,,0.0000,0.0000,VOUCHERS,WRHS,,,,,,V10-00029,WRHS,,0.00000,Standard,,,Pink,,,,y,n,n,n,n,,n,
9120541,Voucher 10.00 Pound V10-00028,Voucher 10.00 Pound V10-00028,10.00000,10.00000,0.00000,,0.0000,0.0000,VOUCHERS,WRHS,,,,,,V10-00028,WRHS,,0.00000,Standard,,,Pink,,,,y,n,n,n,n,,n,
9120542,Voucher 10.00 Pound V10-00027,Voucher 10.00 Pound V10-00027,10.00000,10.00000,0.00000,,0.0000,0.0000,VOUCHERS,WRHS,,,,,,V10-00027,WRHS,,0.00000,Standard,,,Pink,,,,y,n,n,n,n,,n,
9120543,Voucher 10.00 Pound V10-00026,Voucher 10.00 Pound V10-00026,10.00000,10.00000,0.00000,,0.0000,0.0000,VOUCHERS,WRHS,,,,,,V10-00026,WRHS,,0.00000,Standard,,,Pink,,,,y,n,n,n,n,,n,
9120544,Voucher 10.00 Pound V10-00025,Voucher 10.00 Pound V10-00025,10.00000,10.00000,0.00000,,0.0000,0.0000,VOUCHERS,WRHS,,,,,,V10-00025,WRHS,,0.00000,Standard,,,Pink,,,,y,n,n,n,n,,n,
9145755,Ericaceous Compost 3 litre,Ericaceous Compost 3 litre,0.35000,0.55000,0.00000,,20.0000,20.0000,COMPOSTS WRHS,WRHS,,,,,,RC005#800000000779,WRHS,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9145781,9cm ceramic pot decorated,9cm ceramic pot decorated,0.00000,1.50000,0.00000,,20.0000,20.0000,EX FLOWERPOTS CERAMIC,WRHS,,,,,,800000000780,Donation,,,Standard,,,,,,,n,n,n,n,n,,n,
9154267,Encyc Gardening Vol 1 ABE-COL,Encyclopedia of Gardening volume 1 ABE-COL,0.00000,0.00000,0.00000,NOT FOR LOAN - REFERENCE ONLY !,0.0000,0.0000,REF BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154268,Encyc Gardening Vol 2 COL-FRU,Encyclopedia of Gardening volume 2 COL-FRU,0.00000,0.00000,0.00000,NOT FOR LOAN - REFERENCE ONLY !,0.0000,0.0000,REF BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154269,Encyc Gardening Vol 3 FRU-IRI,Encyclopedia of Gardening volume 3 FRU-IRI,0.00000,0.00000,0.00000,NOT FOR LOAN - REFERENCE ONLY !,0.0000,0.0000,REF BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154270,Encyc Gardening Vol 4 KIT-NUT,Encyclopedia of Gardening volume 4 KIT-NUT,0.00000,0.00000,0.00000,NOT FOR LOAN - REFERENCE ONLY !,0.0000,0.0000,REF BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154271,Encyc Gardening Vol 5 NUY-POT,Encyclopedia of Gardening volume 5 NUY-POT,0.00000,0.00000,0.00000,NOT FOR LOAN - REFERENCE ONLY !,0.0000,0.0000,REF BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154272,Encyc Gardening Vol 6 POT-SED,Encyclopedia of Gardening volume 6 POT-SED,0.00000,0.00000,0.00000,NOT FOR LOAN - REFERENCE ONLY !,0.0000,0.0000,REF BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154273,Encyc Gardening Vol 7 SED-ZYG,Encyclopedia of Gardening volume 7 SED-ZYG,0.00000,0.00000,0.00000,NOT FOR LOAN - REFERENCE ONLY !,0.0000,0.0000,REF BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154274,Encyc Gardening Vol 8 Calendar & Index,Encyclopedia of Gardening volume 8 Calendar & Index,0.00000,0.00000,0.00000,NOT FOR LOAN - REFERENCE ONLY !,0.0000,0.0000,REF BOOK,,,,,,,9780863189791,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154275,R.H.S.Gardening Manual,R.H.S.Gardening Manual,0.00000,0.00000,0.00000,NOT FOR LOAN - REFERENCE ONLY !,0.0000,0.0000,REF BOOK,,,,,,,9780751303643,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154276,The Principles of Gardening,The Principles of Gardening,0.00000,0.00000,0.00000,NOT FOR LOAN - REFERENCE ONLY !,0.0000,0.0000,REF BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154277,Complete book of Gardening,Complete book of Gardening,0.00000,0.00000,0.00000,NOT FOR LOAN - REFERENCE ONLY !,0.0000,0.0000,REF BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154278,Be your own Gardening Expert 9th imp,Be Your Own Gardening Expert 9th impression,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154279,Encyc Gardening,Encyclopedia of Gardening,0.00000,0.00000,0.00000,NOT FOR LOAN - REFERENCE ONLY !,0.0000,0.0000,REF BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154280,Practical Gardening Handbook,Practical Gardening Handbook,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,9781846078545,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154281,Every Day Gardening,Every Day Gardening,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154282,Green Gardening,Green Gardening,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,9780707803418,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154283,The Armchair book of Gardening,The Armchair book of Gardening,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154284,Making a Cottage Garden,Making a Cottage Garden,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154285,Companion Planting,Companion Planting,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154286,Organic Gardening,Organic Gardening,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,9781852234652,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154287,Gardening in Retirement,Gardening in Retirement,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,9780304320356,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154288,The Cottage Gardeners Companion,The Cottage Gardeners Companion,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,9780715300206,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154289,Easy Gardening,Easy Gardening,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,9780711223851,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154290,The Growers Guide,The Growers Guide,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,9780907305330,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154291,Paradise Gardens,Paradise Gardens,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,9780563387329,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154292,The Practical Gardener,The Practical Gardener,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154293,Creating a Garden,Creating a Garden,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,9781850297192,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154294,The Flower Arrangers Garden,The Flower Arrangers Garden,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,9781850291701,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9154295,The Complete book of Gardening,The Complete Book of Gardening,0.00000,0.00000,0.00000,,0.0000,0.0000,LOAN BOOK,,,,,,,,,,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9193128,Seed Potato 1kg,Seed Potato 1kg,0.75870,1.40000,0.00000,PRICED PER KILOGRAM,0.0000,0.0000,POTATOES,KINGS SEEDS,Weight (g),kg,1,kg,1,SV010#800000000781,WRHS,,0.00000,Weighed,,,,,,,y,n,n,n,n,,n,
9244678,Broad Bean De Monica 2kg,Broad Bean De Monica 2kg sack,14.88000,21.32000,0.00000,,0.0000,0.0000,BEANS BROAD BULK,KINGS SEEDS,,,,,,,Kings Seeds,BRB 022,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
9244682,Broad Bean Crimson Flowered 2.5kg,Broad Bean Crimson Flowered 2.5kg sack,10.95000,14.05000,0.00000,,0.0000,0.0000,BEANS BROAD BULK,KINGS SEEDS,,,,,,,Kings Seeds,BRB 021,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
9244691,French Bean Blue Lake 2kg,French Bean Blue Lake 2kg sack,15.14000,19.40000,0.00000,,0.0000,0.0000,BEANS FRENCH BULK,KINGS SEEDS,,,,,,,Kings Seeds,CFB08,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
9244705,French Bean Cosse Violette 1kg,French Bean Cosse Violette 1kg sack,12.16000,15.60000,0.00000,,0.0000,0.0000,BEANS FRENCH BULK,KINGS SEEDS,,,,,,,Kings Seeds,CFB03,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
9244711,Dwarf French Bean Sprite 2kg,Dwarf French Bean Sprite 2kg sack,13.74000,17.65000,0.00000,,0.0000,0.0000,BEANS FRENCH BULK,KINGS SEEDS,,,,,,,Kings Seeds,DFB017,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
9244715,Dwarf French Bean Masterpiece 1kg,Dwarf French Bean Masterpiece 1kg sack,8.10000,10.40000,0.00000,,0.0000,0.0000,BEANS FRENCH BULK,KINGS SEEDS,,,,,,,Kings Seeds,DFB011,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
9244720,Runner Bean Moonlight 1000 seeds,Runner Bean Moonlight 1000 seeds,19.95000,25.69000,0.00000,,0.0000,0.0000,BEANS RUNNER BULK,KINGS SEEDS,,,,,,,Kings Seeds,RNB025,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
9244780,Oriental Bean Edamame 200g,Oriental Bean Edamame 200g,13.65000,17.50000,0.00000,,0.0000,0.0000,BEANS FRENCH BULK,KINGS SEEDS,,,,,,,Kings Seeds,ORI 063,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
9257325,Multipurpose Compost 40 litre Durston,Multipurpose Compost 40 litre Durston,1.83833,2.90000,0.00000,,20.0000,20.0000,EX COMPOSTS etc,DURSTONS,,,,,,800000000782,WRHS,D40MPC,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
9257339,Multipurpose Compost 60 litre Durston,Multipurpose Compost 60 litre Durston,2.26864,3.50000,0.00000,,20.0000,20.0000,COMPOSTS ETC,DURSTONS,,,,,,CY001#800000000783,WRHS,D60MPC,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9257455,Ericaceous Compost 40 litre Durston,Ericaceous Compost 40 litre Durston,1.77590,2.75000,0.00000,,20.0000,20.0000,COMPOSTS ETC,DURSTONS,,,,,,CY003#800000000784,WRHS,D40EC,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9257480,Peat Free Compost 40 litre Durston,Peat Free Compost 40 litre Durston,2.10535,3.30000,0.00000,,20.0000,20.0000,COMPOSTS ETC,DURSTONS,,,,,,CY002#800000000785,WRHS,D40PFC,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9257488,Farmyard Manure 40 litre Durston,Farmyard Manure 40 litre Durston,1.80670,2.80000,0.00000,,20.0000,20.0000,COMPOSTS ETC,DURSTONS,,,,,,CY004#800000000786,WRHS,D40FYM,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9257551,Growbag (Standard) Durston,Growbag (Standard) Durston,0.96904,1.55000,0.00000,,20.0000,20.0000,COMPOSTS ETC,DURSTONS,,,,,,CY005#800000000787,WRHS,DGBSTD,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9257631,Multipurpose Compost 40 litre x70,Multipurpose Compost 40 litre pallet of 70,128.68000,197.97000,0.00000,,20.0000,20.0000,DURSTONS BULK,DURSTONS,,,,,,,Durston Garden Products Ltd,D40MPC,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
9257654,Multipurpose Compost 60 litre x55,Multipurpose Compost 60 litre pallet of 55,120.62010,185.57000,0.00000,,20.0000,20.0000,DURSTONS BULK,DURSTONS,,,,,,,Durston Garden Products Ltd,D60MPC,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
9257678,Ericaceous Compost 40 litre x70,Ericaceous Compost 40 litre pallet of 70,117.81498,181.25000,0.00000,,20.0000,20.0000,DURSTONS BULK,DURSTONS,,,,,,,Durston Garden Products Ltd,D40EC,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
9257692,Peat Free Compost 40 litre x70,Peat Free Compost 40 litre pallet of 70,147.36000,226.71000,0.00000,,20.0000,20.0000,DURSTONS BULK,DURSTONS,,,,,,,Durston Garden Products Ltd,D40PFC,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
9257710,Farmyard Manure 40 litre x70,Farmyard Manure 40 litre pallet of 70,122.81319,188.94000,0.00000,,20.0000,20.0000,DURSTONS BULK,DURSTONS,,,,,,,Durston Garden Products Ltd,D40FYM,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
9257718,Growbag (Standard) x100,Growbag (Standard) pallet of 100,96.90409,149.08000,0.00000,,20.0000,20.0000,DURSTONS BULK,DURSTONS,,,,,,,Durston Garden Products Ltd,DGBSTD,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
9257737,Bark large chip 100 litre Durston,Bark large chip 100 litre Durston,4.54939,7.20000,0.00000,,20.0000,20.0000,COMPOSTS ETC,DURSTONS,,,,,,CY006#800000000788,WRHS,D100LCB,0.00000,Standard,,,,,,,y,n,n,n,n,,n,
9257744,Bark large chip 100 litre x35,Bark large chip 100 litre pallet of 35,159.22873,244.97000,0.00000,,20.0000,20.0000,DURSTONS BULK,DURSTONS,,,,,,,Durston Garden Products Ltd,D100LCB,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
9257903,Doff Tomato Feed 2.5litre x4,Doff Tomato Feed 2.5 litre x4,13.82500,21.27000,0.00000,,20.0000,20.0000,DECCO BULK,DOFF,,,,,,,Decco,D29282,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
9257932,Roseclear Conc 200ml x6,Roseclear Conc 200ml case of 6,44.56000,68.55000,0.00000,,20.0000,20.0000,DECCO BULK,SCOTTS,,,,,,5010272088267,Decco,D52862,0.00000,Standard,,,Red,,,,n,n,n,n,n,,n,
9257948,Greenhouse Shade 4 sachet x6,Greenhouse Shading 4 sachets x6,0.00000,0.00000,0.00000,,20.0000,20.0000,DECCO BULK,DOFF,,,,,,5013655011722,Decco,D71471,,Standard,,,,,,,n,n,n,n,n,,n,
9257958,Pour and Feed 1 litre x9,Pour and Feed 1 litre x9,8.49000,13.06000,0.00000,,20.0000,20.0000,DECCO BULK,DOFF,,,,,,5013655107142,Decco,D63052,,Standard,,,,,,,n,n,n,n,n,,n,
9257973,Agra Codling Moth Refill x10,Agra Codling Moth Trap Refill x10,39.00000,60.00000,0.00000,,20.0000,20.0000,DECCO BULK,AGRALAN,,,,,,5019226100116,Decco,D50238,0.00000,Standard,,,,,,,n,n,n,n,n,,n,
9258020,Saucer 16.5cm terracotta x50,Saucer 16.5cm terracotta x50,18.43000,28.36000,0.00000,,20.0000,20.0000,DECCO BULK,,,,,,,5012859006633,Decco,D65297,,Standard,,,,,,,n,n,n,n,n,,n,
